phase,uniqueid,distractor,target,type,response,hit,rt,trialNum,initrt,stimOn,stimOff,startTime,moneyEarned,sessionNum,blockNum,blockType,intervalNum,intervalType,intervalLength
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,YELLOW,yellow,congruent,yellow,1.0,553.0,5.0,,1639177408440.0,1639177408993.0,1639177403146.0,0.0,0.0,2.0,Speed,13.0,Speed,10000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,BLUE,red,incongruent,red,1.0,523.0,6.0,,1639177409502.0,1639177410025.0,1639177403146.0,0.0,0.0,2.0,Speed,13.0,Speed,10000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,GREEN,green,congruent,green,1.0,595.0,7.0,,1639177410534.0,1639177411129.0,1639177403146.0,0.0,0.0,2.0,Speed,13.0,Speed,10000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,RED,yellow,incongruent,yellow,1.0,713.0,8.0,,1639177411632.0,1639177412345.0,1639177403146.0,0.0,0.0,2.0,Speed,13.0,Speed,10000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,,,,,,,,,,,,0.0,0.0,2.0,Speed,13.0,Speed,10000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,RED,green,incongruent,green,1.0,981.0,1.0,,1639177419192.0,1639177420173.0,1639177419192.0,0.0,0.0,2.0,Speed,14.0,Speed,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,YELLOW,yellow,congruent,yellow,1.0,660.0,2.0,,1639177420689.0,1639177421349.0,1639177419192.0,0.0,0.0,2.0,Speed,14.0,Speed,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,RED,red,congruent,red,1.0,477.0,3.0,,1639177421864.0,1639177422341.0,1639177419192.0,0.0,0.0,2.0,Speed,14.0,Speed,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,GREEN,yellow,incongruent,green,0.0,832.0,4.0,,1639177422845.0,1639177423677.0,1639177419192.0,0.0,0.0,2.0,Speed,14.0,Speed,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,YELLOW,green,incongruent,green,1.0,1095.0,5.0,,1639177424182.0,1639177425277.0,1639177419192.0,0.0,0.0,2.0,Speed,14.0,Speed,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,RED,blue,incongruent,blue,1.0,670.0,6.0,,1639177425783.0,1639177426453.0,1639177419192.0,0.0,0.0,2.0,Speed,14.0,Speed,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,YELLOW,yellow,congruent,yellow,1.0,700.0,7.0,,1639177426961.0,1639177427661.0,1639177419192.0,0.0,0.0,2.0,Speed,14.0,Speed,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,RED,blue,incongruent,blue,1.0,917.0,8.0,,1639177428172.0,1639177429089.0,1639177419192.0,0.0,0.0,2.0,Speed,14.0,Speed,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,,,,,,,,,,,,0.0,0.0,2.0,Speed,14.0,Speed,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,RED,red,congruent,red,1.0,626.0,1.0,,1639177435719.0,1639177436345.0,1639177435719.0,0.0,0.0,2.0,Speed,15.0,Speed,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,YELLOW,green,incongruent,green,1.0,637.0,2.0,,1639177436848.0,1639177437485.0,1639177435719.0,0.0,0.0,2.0,Speed,15.0,Speed,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,RED,red,congruent,red,1.0,490.0,3.0,,1639177437995.0,1639177438485.0,1639177435719.0,0.0,0.0,2.0,Speed,15.0,Speed,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,YELLOW,green,incongruent,green,1.0,384.0,4.0,,1639177438997.0,1639177439381.0,1639177435719.0,0.0,0.0,2.0,Speed,15.0,Speed,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,GREEN,yellow,incongruent,blue,0.0,605.0,5.0,,1639177439892.0,1639177440497.0,1639177435719.0,0.0,0.0,2.0,Speed,15.0,Speed,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,BLUE,green,incongruent,yellow,0.0,1953.0,6.0,,1639177441000.0,1639177442953.0,1639177435719.0,0.0,0.0,2.0,Speed,15.0,Speed,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,RED,red,congruent,red,1.0,814.0,7.0,,1639177443467.0,1639177444281.0,1639177435719.0,0.0,0.0,2.0,Speed,15.0,Speed,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,GREEN,blue,incongruent,blue,1.0,844.0,8.0,,1639177444797.0,1639177445641.0,1639177435719.0,0.0,0.0,2.0,Speed,15.0,Speed,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,BLUE,red,incongruent,red,1.0,561.0,9.0,,1639177446148.0,1639177446709.0,1639177435719.0,0.0,0.0,2.0,Speed,15.0,Speed,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,,,,,,,,,,,,0.0,0.0,2.0,Speed,15.0,Speed,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,BLUE,red,incongruent,red,1.0,774.0,1.0,,1639177451731.0,1639177452505.0,1639177451730.0,0.0,0.0,2.0,Speed,16.0,Speed,10000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,YELLOW,yellow,congruent,yellow,1.0,718.0,2.0,,1639177453011.0,1639177453729.0,1639177451730.0,0.0,0.0,2.0,Speed,16.0,Speed,10000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,GREEN,green,congruent,green,1.0,732.0,3.0,,1639177454245.0,1639177454977.0,1639177451730.0,0.0,0.0,2.0,Speed,16.0,Speed,10000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,YELLOW,red,incongruent,red,1.0,715.0,4.0,,1639177455482.0,1639177456197.0,1639177451730.0,0.0,0.0,2.0,Speed,16.0,Speed,10000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,RED,green,incongruent,green,1.0,858.0,5.0,,1639177456703.0,1639177457561.0,1639177451730.0,0.0,0.0,2.0,Speed,16.0,Speed,10000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,BLUE,yellow,incongruent,yellow,1.0,853.0,6.0,,1639177458072.0,1639177458925.0,1639177451730.0,0.0,0.0,2.0,Speed,16.0,Speed,10000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,GREEN,red,incongruent,red,1.0,395.0,7.0,,1639177459438.0,1639177459833.0,1639177451730.0,0.0,0.0,2.0,Speed,16.0,Speed,10000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,BLUE,blue,congruent,blue,1.0,692.0,8.0,,1639177460337.0,1639177461029.0,1639177451730.0,0.0,0.0,2.0,Speed,16.0,Speed,10000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,,,,,,,,,,,,0.0,0.0,2.0,Speed,16.0,Speed,10000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,RED,red,congruent,red,1.0,692.0,1.0,,1639177467769.0,1639177468461.0,1639177467768.0,0.0,0.0,2.0,Speed,17.0,Speed,9000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,GREEN,yellow,incongruent,yellow,1.0,571.0,2.0,,1639177468974.0,1639177469545.0,1639177467768.0,0.0,0.0,2.0,Speed,17.0,Speed,9000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,RED,red,congruent,red,1.0,538.0,3.0,,1639177470051.0,1639177470589.0,1639177467768.0,0.0,0.0,2.0,Speed,17.0,Speed,9000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,GREEN,yellow,incongruent,yellow,1.0,488.0,4.0,,1639177471101.0,1639177471589.0,1639177467768.0,0.0,0.0,2.0,Speed,17.0,Speed,9000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,RED,red,congruent,red,1.0,382.0,5.0,,1639177472099.0,1639177472481.0,1639177467768.0,0.0,0.0,2.0,Speed,17.0,Speed,9000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,GREEN,yellow,incongruent,yellow,1.0,430.0,6.0,,1639177472983.0,1639177473413.0,1639177467768.0,0.0,0.0,2.0,Speed,17.0,Speed,9000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,YELLOW,green,incongruent,green,1.0,747.0,7.0,,1639177473918.0,1639177474665.0,1639177467768.0,0.0,0.0,2.0,Speed,17.0,Speed,9000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,GREEN,yellow,incongruent,yellow,1.0,646.0,8.0,,1639177475175.0,1639177475821.0,1639177467768.0,0.0,0.0,2.0,Speed,17.0,Speed,9000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,,,,,,,,,,,,0.0,0.0,2.0,Speed,17.0,Speed,9000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,YELLOW,yellow,congruent,yellow,1.0,618.0,1.0,,1639177481795.0,1639177482414.0,1639177481794.0,0.0,0.0,2.0,Speed,18.0,Speed,8000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,BLUE,red,incongruent,red,1.0,349.0,2.0,,1639177482924.0,1639177483273.0,1639177481794.0,0.0,0.0,2.0,Speed,18.0,Speed,8000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,YELLOW,green,incongruent,green,1.0,522.0,3.0,,1639177483779.0,1639177484301.0,1639177481794.0,0.0,0.0,2.0,Speed,18.0,Speed,8000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,BLUE,yellow,incongruent,yellow,1.0,586.0,4.0,,1639177484811.0,1639177485397.0,1639177481794.0,0.0,0.0,2.0,Speed,18.0,Speed,8000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,RED,red,congruent,red,1.0,590.0,5.0,,1639177485907.0,1639177486497.0,1639177481794.0,0.0,0.0,2.0,Speed,18.0,Speed,8000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,YELLOW,yellow,congruent,yellow,1.0,694.0,6.0,,1639177486999.0,1639177487693.0,1639177481794.0,0.0,0.0,2.0,Speed,18.0,Speed,8000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,BLUE,blue,congruent,blue,1.0,739.0,7.0,,1639177488206.0,1639177488945.0,1639177481794.0,0.0,0.0,2.0,Speed,18.0,Speed,8000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,,,,,,,,,,,,0.0,0.0,2.0,Speed,18.0,Speed,8000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,YELLOW,yellow,congruent,green,0.0,1458.0,1.0,,1639177495824.0,1639177497282.0,1639177495824.0,0.0,0.0,2.0,Speed,19.0,Speed,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,GREEN,red,incongruent,red,1.0,595.0,2.0,,1639177497790.0,1639177498385.0,1639177495824.0,0.0,0.0,2.0,Speed,19.0,Speed,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,BLUE,blue,congruent,blue,1.0,610.0,3.0,,1639177498899.0,1639177499509.0,1639177495824.0,0.0,0.0,2.0,Speed,19.0,Speed,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,RED,yellow,incongruent,yellow,1.0,587.0,4.0,,1639177500022.0,1639177500609.0,1639177495824.0,0.0,0.0,2.0,Speed,19.0,Speed,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,BLUE,blue,congruent,green,0.0,594.0,5.0,,1639177501119.0,1639177501713.0,1639177495824.0,0.0,0.0,2.0,Speed,19.0,Speed,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,YELLOW,red,incongruent,red,1.0,579.0,6.0,,1639177502226.0,1639177502805.0,1639177495824.0,0.0,0.0,2.0,Speed,19.0,Speed,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,BLUE,yellow,incongruent,yellow,1.0,939.0,7.0,,1639177503318.0,1639177504257.0,1639177495824.0,0.0,0.0,2.0,Speed,19.0,Speed,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,GREEN,red,incongruent,red,1.0,433.0,8.0,,1639177504760.0,1639177505193.0,1639177495824.0,0.0,0.0,2.0,Speed,19.0,Speed,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,YELLOW,yellow,congruent,yellow,1.0,506.0,9.0,,1639177505695.0,1639177506201.0,1639177495824.0,0.0,0.0,2.0,Speed,19.0,Speed,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,,,,,,,,,,,,0.0,0.0,2.0,Speed,19.0,Speed,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,BLUE,green,incongruent,green,1.0,813.0,1.0,,1639177511845.0,1639177512658.0,1639177511844.0,0.0,0.0,2.0,Speed,20.0,Speed,9000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,YELLOW,yellow,congruent,yellow,1.0,526.0,2.0,,1639177513171.0,1639177513697.0,1639177511844.0,0.0,0.0,2.0,Speed,20.0,Speed,9000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,GREEN,blue,incongruent,blue,1.0,647.0,3.0,,1639177514202.0,1639177514849.0,1639177511844.0,0.0,0.0,2.0,Speed,20.0,Speed,9000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,RED,red,congruent,red,1.0,508.0,4.0,,1639177515361.0,1639177515869.0,1639177511844.0,0.0,0.0,2.0,Speed,20.0,Speed,9000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,YELLOW,yellow,congruent,yellow,1.0,554.0,5.0,,1639177516383.0,1639177516937.0,1639177511844.0,0.0,0.0,2.0,Speed,20.0,Speed,9000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,BLUE,green,incongruent,green,1.0,581.0,6.0,,1639177517444.0,1639177518025.0,1639177511844.0,0.0,0.0,2.0,Speed,20.0,Speed,9000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,GREEN,blue,incongruent,blue,1.0,544.0,7.0,,1639177518537.0,1639177519081.0,1639177511844.0,0.0,0.0,2.0,Speed,20.0,Speed,9000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,BLUE,red,incongruent,red,1.0,481.0,8.0,,1639177519584.0,1639177520065.0,1639177511844.0,0.0,0.0,2.0,Speed,20.0,Speed,9000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,,,,,,,,,,,,0.0,0.0,2.0,Speed,20.0,Speed,9000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,BLUE,blue,congruent,blue,1.0,941.0,1.0,,1639177529760.0,1639177530701.0,1639177529759.0,0.0,0.0,3.0,Accuracy,1.0,Accuracy,8000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,YELLOW,green,incongruent,green,1.0,826.0,2.0,,1639177531215.0,1639177532041.0,1639177529759.0,0.0,0.0,3.0,Accuracy,1.0,Accuracy,8000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,RED,red,congruent,red,1.0,504.0,3.0,,1639177532553.0,1639177533057.0,1639177529759.0,0.0,0.0,3.0,Accuracy,1.0,Accuracy,8000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,BLUE,green,incongruent,blue,0.0,826.0,4.0,,1639177533567.0,1639177534393.0,1639177529759.0,0.0,0.0,3.0,Accuracy,1.0,Accuracy,8000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,YELLOW,yellow,congruent,yellow,1.0,1679.0,5.0,,1639177534903.0,1639177536582.0,1639177529759.0,0.0,0.0,3.0,Accuracy,1.0,Accuracy,8000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,BLUE,red,incongruent,red,1.0,433.0,6.0,,1639177537096.0,1639177537529.0,1639177529759.0,0.0,0.0,3.0,Accuracy,1.0,Accuracy,8000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,,,,,,,,,,,,0.0,0.0,3.0,Accuracy,1.0,Accuracy,8000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,BLUE,green,incongruent,green,1.0,990.0,1.0,,1639177542799.0,1639177543789.0,1639177542798.0,0.0,0.0,3.0,Accuracy,2.0,Accuracy,8000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,RED,red,congruent,red,1.0,457.0,2.0,,1639177544300.0,1639177544757.0,1639177542798.0,0.0,0.0,3.0,Accuracy,2.0,Accuracy,8000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,BLUE,yellow,incongruent,yellow,1.0,598.0,3.0,,1639177545271.0,1639177545869.0,1639177542798.0,0.0,0.0,3.0,Accuracy,2.0,Accuracy,8000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,RED,red,congruent,red,1.0,487.0,4.0,,1639177546382.0,1639177546869.0,1639177542798.0,0.0,0.0,3.0,Accuracy,2.0,Accuracy,8000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,YELLOW,green,incongruent,green,1.0,1185.0,5.0,,1639177547384.0,1639177548569.0,1639177542798.0,0.0,0.0,3.0,Accuracy,2.0,Accuracy,8000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,BLUE,red,incongruent,red,1.0,650.0,6.0,,1639177549083.0,1639177549733.0,1639177542798.0,0.0,0.0,3.0,Accuracy,2.0,Accuracy,8000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,YELLOW,green,incongruent,green,1.0,482.0,7.0,,1639177550243.0,1639177550725.0,1639177542798.0,0.0,0.0,3.0,Accuracy,2.0,Accuracy,8000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,,,,,,,,,,,,0.0,0.0,3.0,Accuracy,2.0,Accuracy,8000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,RED,red,congruent,red,1.0,511.0,1.0,,1639177556815.0,1639177557326.0,1639177556815.0,0.0,0.0,3.0,Accuracy,3.0,Accuracy,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,BLUE,yellow,incongruent,yellow,1.0,559.0,2.0,,1639177557834.0,1639177558393.0,1639177556815.0,0.0,0.0,3.0,Accuracy,3.0,Accuracy,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,GREEN,green,congruent,green,1.0,546.0,3.0,,1639177558899.0,1639177559445.0,1639177556815.0,0.0,0.0,3.0,Accuracy,3.0,Accuracy,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,YELLOW,blue,incongruent,blue,1.0,438.0,4.0,,1639177559947.0,1639177560385.0,1639177556815.0,0.0,0.0,3.0,Accuracy,3.0,Accuracy,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,BLUE,green,incongruent,green,1.0,1248.0,5.0,,1639177560897.0,1639177562145.0,1639177556815.0,0.0,0.0,3.0,Accuracy,3.0,Accuracy,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,GREEN,yellow,incongruent,yellow,1.0,641.0,6.0,,1639177562652.0,1639177563293.0,1639177556815.0,0.0,0.0,3.0,Accuracy,3.0,Accuracy,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,RED,green,incongruent,green,1.0,978.0,7.0,,1639177563799.0,1639177564777.0,1639177556815.0,0.0,0.0,3.0,Accuracy,3.0,Accuracy,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,YELLOW,yellow,congruent,yellow,1.0,565.0,8.0,,1639177565292.0,1639177565857.0,1639177556815.0,0.0,0.0,3.0,Accuracy,3.0,Accuracy,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,BLUE,green,incongruent,green,1.0,562.0,9.0,,1639177566371.0,1639177566933.0,1639177556815.0,0.0,0.0,3.0,Accuracy,3.0,Accuracy,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,,,,,,,,,,,,0.0,0.0,3.0,Accuracy,3.0,Accuracy,11000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,GREEN,red,incongruent,red,1.0,600.0,1.0,,1639177573841.0,1639177574441.0,1639177573840.0,0.0,0.0,3.0,Accuracy,4.0,Accuracy,8000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,BLUE,blue,congruent,blue,1.0,681.0,2.0,,1639177574952.0,1639177575633.0,1639177573840.0,0.0,0.0,3.0,Accuracy,4.0,Accuracy,8000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,YELLOW,green,incongruent,green,1.0,499.0,3.0,,1639177576142.0,1639177576641.0,1639177573840.0,0.0,0.0,3.0,Accuracy,4.0,Accuracy,8000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,BLUE,blue,congruent,blue,1.0,484.0,4.0,,1639177577157.0,1639177577641.0,1639177573840.0,0.0,0.0,3.0,Accuracy,4.0,Accuracy,8000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,GREEN,red,incongruent,yellow,0.0,528.0,5.0,,1639177578157.0,1639177578685.0,1639177573840.0,0.0,0.0,3.0,Accuracy,4.0,Accuracy,8000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,YELLOW,blue,incongruent,green,0.0,805.0,6.0,,1639177579192.0,1639177579997.0,1639177573840.0,0.0,0.0,3.0,Accuracy,4.0,Accuracy,8000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,BLUE,red,incongruent,red,1.0,582.0,7.0,,1639177580507.0,1639177581089.0,1639177573840.0,0.0,0.0,3.0,Accuracy,4.0,Accuracy,8000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,,,,,,,,,,,,0.0,0.0,3.0,Accuracy,4.0,Accuracy,8000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,RED,red,congruent,red,1.0,521.0,1.0,,1639177587356.0,1639177587877.0,1639177587355.0,0.0,0.0,3.0,Accuracy,5.0,Accuracy,12000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,GREEN,yellow,incongruent,yellow,1.0,879.0,2.0,,1639177588390.0,1639177589269.0,1639177587355.0,0.0,0.0,3.0,Accuracy,5.0,Accuracy,12000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,RED,red,congruent,red,1.0,368.0,3.0,,1639177589785.0,1639177590153.0,1639177587355.0,0.0,0.0,3.0,Accuracy,5.0,Accuracy,12000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,YELLOW,green,incongruent,green,1.0,629.0,4.0,,1639177590656.0,1639177591285.0,1639177587355.0,0.0,0.0,3.0,Accuracy,5.0,Accuracy,12000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,GREEN,blue,incongruent,blue,1.0,748.0,5.0,,1639177591797.0,1639177592545.0,1639177587355.0,0.0,0.0,3.0,Accuracy,5.0,Accuracy,12000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,BLUE,yellow,incongruent,yellow,1.0,612.0,6.0,,1639177593053.0,1639177593665.0,1639177587355.0,0.0,0.0,3.0,Accuracy,5.0,Accuracy,12000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,RED,blue,incongruent,blue,1.0,940.0,7.0,,1639177594177.0,1639177595117.0,1639177587355.0,0.0,0.0,3.0,Accuracy,5.0,Accuracy,12000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,GREEN,green,congruent,green,1.0,1217.0,8.0,,1639177595628.0,1639177596845.0,1639177587355.0,0.0,0.0,3.0,Accuracy,5.0,Accuracy,12000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,RED,red,congruent,red,1.0,505.0,9.0,,1639177597356.0,1639177597861.0,1639177587355.0,0.0,0.0,3.0,Accuracy,5.0,Accuracy,12000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,GREEN,green,congruent,green,1.0,801.0,10.0,,1639177598372.0,1639177599173.0,1639177587355.0,0.0,0.0,3.0,Accuracy,5.0,Accuracy,12000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,,,,,,,,,,,,0.0,0.0,3.0,Accuracy,5.0,Accuracy,12000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,BLUE,yellow,incongruent,yellow,1.0,1152.0,1.0,,1639177605389.0,1639177606541.0,1639177605388.0,0.0,0.0,3.0,Accuracy,6.0,Accuracy,12000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,GREEN,green,congruent,green,1.0,611.0,2.0,,1639177607054.0,1639177607665.0,1639177605388.0,0.0,0.0,3.0,Accuracy,6.0,Accuracy,12000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,RED,blue,incongruent,red,0.0,576.0,3.0,,1639177608181.0,1639177608757.0,1639177605388.0,0.0,0.0,3.0,Accuracy,6.0,Accuracy,12000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,GREEN,green,congruent,green,1.0,1245.0,4.0,,1639177609260.0,1639177610505.0,1639177605388.0,0.0,0.0,3.0,Accuracy,6.0,Accuracy,12000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,BLUE,blue,congruent,blue,1.0,484.0,5.0,,1639177611009.0,1639177611493.0,1639177605388.0,0.0,0.0,3.0,Accuracy,6.0,Accuracy,12000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,GREEN,yellow,incongruent,yellow,1.0,591.0,6.0,,1639177611998.0,1639177612589.0,1639177605388.0,0.0,0.0,3.0,Accuracy,6.0,Accuracy,12000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,YELLOW,blue,incongruent,blue,1.0,620.0,7.0,,1639177613092.0,1639177613712.0,1639177605388.0,0.0,0.0,3.0,Accuracy,6.0,Accuracy,12000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,RED,red,congruent,red,1.0,488.0,8.0,,1639177614216.0,1639177614704.0,1639177605388.0,0.0,0.0,3.0,Accuracy,6.0,Accuracy,12000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,BLUE,yellow,incongruent,yellow,1.0,620.0,9.0,,1639177615212.0,1639177615832.0,1639177605388.0,0.0,0.0,3.0,Accuracy,6.0,Accuracy,12000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,RED,blue,incongruent,blue,1.0,710.0,10.0,,1639177616339.0,1639177617049.0,1639177605388.0,0.0,0.0,3.0,Accuracy,6.0,Accuracy,12000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,,,,,,,,,,,,0.0,0.0,3.0,Accuracy,6.0,Accuracy,12000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,GREEN,blue,incongruent,blue,1.0,803.0,1.0,,1639177622913.0,1639177623716.0,1639177622912.0,0.0,0.0,3.0,Accuracy,7.0,Accuracy,12000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,YELLOW,yellow,congruent,yellow,1.0,516.0,2.0,,1639177624228.0,1639177624744.0,1639177622912.0,0.0,0.0,3.0,Accuracy,7.0,Accuracy,12000.0
MainBlock,615528d84655a2ab9655a686:TSS_DDL_092921,GREEN,blue,incongruent,blue,1.0,551.0,3.0,,1639177625257.0,1639177625808.0,1639177622912.0,0.0,0.0,3.0,Accuracy,7.0,Accuracy,12000.0
