"subj_idx","trialNum","rt","intervalType","blockType","isi","scaledRunningTime","response","congruency"
"591be15e630b1e00018f7dd0",1,0.586,"Speed","Varying","ISI_250",-1.28429871020575,1,"congruent"
"591be15e630b1e00018f7dd0",2,0.389,"Speed","Varying","ISI_250",-0.848344422745189,1,"incongruent"
"591be15e630b1e00018f7dd0",3,0.453,"Speed","Varying","ISI_250",-0.372960822596217,1,"congruent"
"591be15e630b1e00018f7dd0",4,0.521,"Speed","Varying","ISI_250",0.150035532497253,1,"incongruent"
"591be15e630b1e00018f7dd0",5,0.435,"Speed","Varying","ISI_250",0.723620439719252,1,"incongruent"
"591be15e630b1e00018f7dd0",1,0.532,"Accuracy","Varying","ISI_250",-1.28429871020575,1,"incongruent"
"591be15e630b1e00018f7dd0",2,0.503,"Accuracy","Varying","ISI_250",-0.888517684729609,1,"congruent"
"591be15e630b1e00018f7dd0",3,0.501,"Accuracy","Varying","ISI_250",-0.32832386483575,1,"congruent"
"591be15e630b1e00018f7dd0",4,0.639,"Accuracy","Varying","ISI_250",0.230382056466093,1,"incongruent"
"591be15e630b1e00018f7dd0",5,0.528,"Accuracy","Varying","ISI_250",0.89175298061701,1,"congruent"
"591be15e630b1e00018f7dd0",1,0.743,"Speed","Varying","ISI_250",-1.28429871020575,1,"incongruent"
"591be15e630b1e00018f7dd0",3,0.86,"Speed","Varying","ISI_250",-0.26806397185912,1,"incongruent"
"591be15e630b1e00018f7dd0",4,0.448,"Speed","Varying","ISI_250",0.557719746709517,1,"congruent"
"591be15e630b1e00018f7dd0",5,0.309,"Speed","Varying","ISI_250",1.07699635532295,1,"congruent"
"591be15e630b1e00018f7dd0",6,0.506,"Speed","Varying","ISI_250",1.4928640117913,1,"incongruent"
"591be15e630b1e00018f7dd0",1,0.642,"Accuracy","Varying","ISI_250",-1.28429871020575,1,"congruent"
"591be15e630b1e00018f7dd0",2,0.671,"Accuracy","Varying","ISI_250",-0.806683262168753,0,"incongruent"
"591be15e630b1e00018f7dd0",3,0.894,"Accuracy","Varying","ISI_250",-0.121505960545587,1,"incongruent"
"591be15e630b1e00018f7dd0",4,0.906,"Accuracy","Varying","ISI_250",0.729572034087314,1,"incongruent"
"591be15e630b1e00018f7dd0",1,0.629,"Speed","Varying","ISI_250",-1.28429871020575,1,"incongruent"
"591be15e630b1e00018f7dd0",3,0.883,"Speed","Varying","ISI_250",-0.343946800051914,0,"incongruent"
"591be15e630b1e00018f7dd0",1,0.788,"Accuracy","Varying","ISI_250",-1.28429871020575,1,"incongruent"
"591be15e630b1e00018f7dd0",2,0.568,"Accuracy","Varying","ISI_250",-0.698066664951617,1,"congruent"
"591be15e630b1e00018f7dd0",3,0.493,"Accuracy","Varying","ISI_250",-0.0895161408172526,1,"congruent"
"591be15e630b1e00018f7dd0",4,0.563,"Accuracy","Varying","ISI_250",0.463238186116529,1,"incongruent"
"591be15e630b1e00018f7dd0",5,0.756,"Accuracy","Varying","ISI_250",1.06806896377085,1,"congruent"
"591be15e630b1e00018f7dd0",1,0.622,"Speed","Varying","ISI_250",-1.28429871020575,1,"incongruent"
"591be15e630b1e00018f7dd0",2,0.356,"Speed","Varying","ISI_250",-0.821562248088909,1,"congruent"
"591be15e630b1e00018f7dd0",3,0.399,"Speed","Varying","ISI_250",-0.370728974708194,1,"congruent"
"591be15e630b1e00018f7dd0",4,0.518,"Speed","Varying","ISI_250",0.112094118400856,1,"incongruent"
"591be15e630b1e00018f7dd0",5,0.581,"Speed","Varying","ISI_250",0.683447177734832,1,"incongruent"
"591be15e630b1e00018f7dd0",6,0.347,"Speed","Varying","ISI_250",1.3016690427173,1,"congruent"
"591be15e630b1e00018f7dd0",7,0.518,"Speed","Varying","ISI_250",1.74580677243394,1,"incongruent"
"591be15e630b1e00018f7dd0",1,0.501,"Accuracy","Varying","ISI_250",-1.28429871020575,1,"congruent"
"591be15e630b1e00018f7dd0",2,0.542,"Accuracy","Varying","ISI_250",-0.91158011290585,1,"incongruent"
"591be15e630b1e00018f7dd0",3,0.644,"Accuracy","Varying","ISI_250",-0.322372270467688,1,"congruent"
"591be15e630b1e00018f7dd0",4,0.829,"Accuracy","Varying","ISI_250",0.342718400163268,1,"incongruent"
"591be15e630b1e00018f7dd0",1,0.576,"Speed","Varying","ISI_250",-1.28429871020575,1,"congruent"
"591be15e630b1e00018f7dd0",2,0.493,"Speed","Varying","ISI_250",-0.855783915705267,1,"incongruent"
"591be15e630b1e00018f7dd0",3,0.498,"Speed","Varying","ISI_250",-0.303029588771486,0,"incongruent"
"591be15e630b1e00018f7dd0",4,0.542,"Speed","Varying","ISI_250",0.253444484642334,1,"incongruent"
"591be15e630b1e00018f7dd0",5,0.472,"Speed","Varying","ISI_250",0.842652327080497,1,"congruent"
"591be15e630b1e00018f7dd0",6,0.41,"Speed","Varying","ISI_250",1.37978371879811,1,"incongruent"
"591be15e630b1e00018f7dd0",7,0.484,"Speed","Varying","ISI_250",1.87079025416325,1,"incongruent"
"591be15e630b1e00018f7dd0",1,0.518,"Accuracy","Varying","ISI_250",-1.28429871020575,1,"congruent"
"591be15e630b1e00018f7dd0",2,0.854,"Accuracy","Varying","ISI_250",-0.898932974873718,0,"incongruent"
"591be15e630b1e00018f7dd0",3,0.776,"Accuracy","Varying","ISI_250",-0.0776129520811281,1,"incongruent"
"591be15e630b1e00018f7dd0",4,0.635,"Accuracy","Varying","ISI_250",0.685679025622855,1,"incongruent"
"591be15e630b1e00018f7dd0",5,0.565,"Accuracy","Varying","ISI_250",1.34407415258974,1,"congruent"
"591be15e630b1e00018f7dd0",2,0.793,"Speed","Varying","ISI_250",-0.971096056586473,0,"incongruent"
"591be15e630b1e00018f7dd0",3,0.893,"Speed","Varying","ISI_250",-0.195156940850357,1,"incongruent"
"591be15e630b1e00018f7dd0",4,0.619,"Speed","Varying","ISI_250",0.655177104486536,1,"congruent"
"591be15e630b1e00018f7dd0",1,0.6,"Accuracy","Varying","ISI_250",-1.28429871020575,1,"congruent"
"591be15e630b1e00018f7dd0",2,0.998,"Accuracy","Varying","ISI_250",-0.83792913260108,1,"incongruent"
"591be15e630b1e00018f7dd0",3,0.542,"Accuracy","Varying","ISI_250",0.0905195888166303,1,"congruent"
"591be15e630b1e00018f7dd0",4,0.474,"Accuracy","Varying","ISI_250",0.679727431254793,1,"incongruent"
"591be15e630b1e00018f7dd0",5,0.451,"Accuracy","Varying","ISI_250",1.21834672156443,1,"congruent"
"591be15e630b1e00018f7dd0",1,0.449,"Speed","Varying","ISI_250",-1.28429871020575,1,"incongruent"
"591be15e630b1e00018f7dd0",2,0.422,"Speed","Varying","ISI_250",-0.950265476298255,1,"congruent"
"591be15e630b1e00018f7dd0",3,0.352,"Speed","Varying","ISI_250",-0.450331549381026,1,"incongruent"
"591be15e630b1e00018f7dd0",4,0.416,"Speed","Varying","ISI_250",-0.00247407318434225,1,"congruent"
"591be15e630b1e00018f7dd0",5,0.369,"Speed","Varying","ISI_250",0.49299615795684,1,"congruent"
"591be15e630b1e00018f7dd0",6,0.425,"Speed","Varying","ISI_250",0.953500772185656,1,"incongruent"
"591be15e630b1e00018f7dd0",7,0.371,"Speed","Varying","ISI_250",1.45566654699091,1,"incongruent"
"591be15e630b1e00018f7dd0",1,0.484,"Speed","Varying","ISI_1000",-1.28429871020575,1,"incongruent"
"591be15e630b1e00018f7dd0",2,0.414,"Speed","Varying","ISI_1000",-0.924227250937983,1,"congruent"
"591be15e630b1e00018f7dd0",3,0.453,"Speed","Varying","ISI_1000",-0.430244918388816,1,"incongruent"
"591be15e630b1e00018f7dd0",4,0.424,"Speed","Varying","ISI_1000",0.0927514367046537,1,"incongruent"
"591be15e630b1e00018f7dd0",5,0.452,"Speed","Varying","ISI_1000",0.594173262213898,1,"congruent"
"591be15e630b1e00018f7dd0",1,0.794,"Accuracy","Varying","ISI_1000",-1.28429871020575,1,"congruent"
"591be15e630b1e00018f7dd0",2,0.763,"Accuracy","Varying","ISI_1000",-0.693602969175571,1,"incongruent"
"591be15e630b1e00018f7dd0",3,0.554,"Accuracy","Varying","ISI_1000",0.0600176676803113,1,"congruent"
"591be15e630b1e00018f7dd0",4,0.551,"Accuracy","Varying","ISI_1000",0.658152901670567,1,"incongruent"
"591be15e630b1e00018f7dd0",5,0.639,"Accuracy","Varying","ISI_1000",1.2540562877728,1,"incongruent"
"591be15e630b1e00018f7dd0",6,0.499,"Accuracy","Varying","ISI_1000",1.91542721192372,1,"congruent"
"591be15e630b1e00018f7dd0",1,0.408,"Speed","Varying","ISI_1000",-1.28429871020575,1,"congruent"
"591be15e630b1e00018f7dd0",2,0.6,"Speed","Varying","ISI_1000",-0.980767397434574,1,"incongruent"
"591be15e630b1e00018f7dd0",3,0.357,"Speed","Varying","ISI_1000",-0.34841049582796,1,"congruent"
"591be15e630b1e00018f7dd0",4,0.592,"Speed","Varying","ISI_1000",0.103166726848763,1,"incongruent"
"591be15e630b1e00018f7dd0",5,0.414,"Speed","Varying","ISI_1000",0.729572034087314,1,"congruent"
"591be15e630b1e00018f7dd0",6,0.441,"Speed","Varying","ISI_1000",1.22355436663648,1,"incongruent"
"591be15e630b1e00018f7dd0",7,0.43,"Speed","Varying","ISI_1000",1.73762333017786,1,"congruent"
"591be15e630b1e00018f7dd0",1,0.828,"Accuracy","Varying","ISI_1000",-1.28429871020575,1,"incongruent"
"591be15e630b1e00018f7dd0",2,0.549,"Accuracy","Varying","ISI_1000",-0.668308693111306,1,"congruent"
"591be15e630b1e00018f7dd0",3,0.59,"Accuracy","Varying","ISI_1000",-0.0738932056010892,1,"incongruent"
"591be15e630b1e00018f7dd0",4,0.437,"Accuracy","Varying","ISI_1000",0.551024203045447,1,"incongruent"
"591be15e630b1e00018f7dd0",5,0.675,"Accuracy","Varying","ISI_1000",1.06211736940279,1,"congruent"
"591be15e630b1e00018f7dd0",1,0.426,"Speed","Varying","ISI_1000",-1.28429871020575,1,"incongruent"
"591be15e630b1e00018f7dd0",2,0.532,"Speed","Varying","ISI_1000",-0.967376310106434,1,"congruent"
"591be15e630b1e00018f7dd0",3,0.629,"Speed","Varying","ISI_1000",-0.385607960628349,0,"incongruent"
"591be15e630b1e00018f7dd0",4,0.555,"Speed","Varying","ISI_1000",0.26832347056249,0,"incongruent"
"591be15e630b1e00018f7dd0",5,0.68,"Speed","Varying","ISI_1000",0.867202653848754,1,"congruent"
"591be15e630b1e00018f7dd0",6,0.588,"Speed","Varying","ISI_1000",1.55907549913599,1,"incongruent"
"591be15e630b1e00018f7dd0",1,0.493,"Accuracy","Varying","ISI_1000",-1.28429871020575,1,"congruent"
"591be15e630b1e00018f7dd0",2,0.627,"Accuracy","Varying","ISI_1000",-0.917531707273913,1,"incongruent"
"591be15e630b1e00018f7dd0",3,0.617,"Accuracy","Varying","ISI_1000",-0.265088174675089,1,"incongruent"
"591be15e630b1e00018f7dd0",4,0.484,"Accuracy","Varying","ISI_1000",0.379915864963657,1,"incongruent"
"591be15e630b1e00018f7dd0",5,0.735,"Accuracy","Varying","ISI_1000",0.925974648233368,1,"congruent"
"591be15e630b1e00018f7dd0",6,0.607,"Accuracy","Varying","ISI_1000",1.65876470480103,1,"incongruent"
"591be15e630b1e00018f7dd0",7,0.42,"Accuracy","Varying","ISI_1000",2.2963292514797,1,"incongruent"
"591be15e630b1e00018f7dd0",2,0.808,"Speed","Varying","ISI_1000",-0.942082034042169,1,"incongruent"
"591be15e630b1e00018f7dd0",3,0.384,"Speed","Varying","ISI_1000",-0.154983678865937,1,"congruent"
"591be15e630b1e00018f7dd0",4,0.337,"Speed","Varying","ISI_1000",0.316680174802996,1,"incongruent"
"591be15e630b1e00018f7dd0",5,0.411,"Speed","Varying","ISI_1000",0.753378411559563,1,"congruent"
"591be15e630b1e00018f7dd0",1,0.632,"Accuracy","Varying","ISI_1000",-1.28429871020575,1,"incongruent"
"591be15e630b1e00018f7dd0",2,0.51,"Accuracy","Varying","ISI_1000",-0.814122755128831,1,"congruent"
"591be15e630b1e00018f7dd0",3,0.534,"Accuracy","Varying","ISI_1000",-0.248721290162918,1,"incongruent"
"591be15e630b1e00018f7dd0",4,0.527,"Accuracy","Varying","ISI_1000",0.334534957907182,1,"congruent"
"591be15e630b1e00018f7dd0",5,0.577,"Accuracy","Varying","ISI_1000",0.912583560905228,1,"congruent"
"591be15e630b1e00018f7dd0",1,0.522,"Speed","Varying","ISI_1000",-1.28429871020575,0,"incongruent"
"591be15e630b1e00018f7dd0",2,0.65,"Speed","Varying","ISI_1000",-0.895957177689687,1,"congruent"
"591be15e630b1e00018f7dd0",3,0.499,"Speed","Varying","ISI_1000",-0.226402811282684,1,"congruent"
"591be15e630b1e00018f7dd0",4,0.526,"Speed","Varying","ISI_1000",0.330815211427144,1,"incongruent"
"591be15e630b1e00018f7dd0",5,0.496,"Speed","Varying","ISI_1000",0.908119865129181,1,"congruent"
"591be15e630b1e00018f7dd0",1,0.61,"Accuracy","Varying","ISI_1000",-1.28429871020575,1,"congruent"
"591be15e630b1e00018f7dd0",2,1.03,"Accuracy","Varying","ISI_1000",-0.830489639641002,1,"incongruent"
"591be15e630b1e00018f7dd0",3,0.643,"Accuracy","Varying","ISI_1000",0.121765459248957,1,"incongruent"
"591be15e630b1e00018f7dd0",4,0.567,"Accuracy","Varying","ISI_1000",0.786112180583905,1,"incongruent"
"591be15e630b1e00018f7dd0",5,0.487,"Accuracy","Varying","ISI_1000",1.39391875542226,1,"congruent"
"591be15e630b1e00018f7dd0",1,0.518,"Speed","Varying","ISI_1000",-1.28429871020575,1,"incongruent"
"591be15e630b1e00018f7dd0",2,0.429,"Speed","Varying","ISI_1000",-0.898932974873718,1,"congruent"
"591be15e630b1e00018f7dd0",3,0.376,"Speed","Varying","ISI_1000",-0.393791402884435,1,"congruent"
"591be15e630b1e00018f7dd0",4,0.379,"Speed","Varying","ISI_1000",0.0719208564164358,1,"incongruent"
"591be15e630b1e00018f7dd0",5,0.546,"Speed","Varying","ISI_1000",0.53986496360533,1,"incongruent"
"591be15e630b1e00018f7dd0",1,0.491,"Accuracy","Varying","ISI_1000",-1.28429871020575,1,"congruent"
"591be15e630b1e00018f7dd0",2,0.448,"Accuracy","Varying","ISI_1000",-0.919019605865928,1,"incongruent"
"591be15e630b1e00018f7dd0",3,0.45,"Accuracy","Varying","ISI_1000",-0.399742997252497,1,"incongruent"
"591be15e630b1e00018f7dd0",4,0.295,"Accuracy","Varying","ISI_1000",0.121021509952949,1,"congruent"
"591be15e630b1e00018f7dd0",5,0.405,"Accuracy","Varying","ISI_1000",0.52647387627719,1,"congruent"
"591be15e630b1e00018f7dd0",6,0.575,"Accuracy","Varying","ISI_1000",1.01376066516229,1,"incongruent"
"591be15e630b1e00018f7dd0",1,0.425,"Speed","Varying","ISI_1000",-1.28429871020575,1,"congruent"
"591be15e630b1e00018f7dd0",2,0.505,"Speed","Varying","ISI_1000",-0.968120259402442,0,"incongruent"
"591be15e630b1e00018f7dd0",3,0.602,"Speed","Varying","ISI_1000",-0.406438540916567,1,"congruent"
"591be15e630b1e00018f7dd0",4,0.575,"Speed","Varying","ISI_1000",0.227406259282062,1,"incongruent"
"591be15e630b1e00018f7dd0",5,0.479,"Speed","Varying","ISI_1000",0.841164428488481,1,"incongruent"
"591be15e630b1e00018f7dd0",1,0.707,"Accuracy","Varying","ISI_1000",-1.28429871020575,1,"incongruent"
"591be15e630b1e00018f7dd0",2,0.574,"Accuracy","Varying","ISI_1000",-0.758326557928248,1,"congruent"
"591be15e630b1e00018f7dd0",3,0.524,"Accuracy","Varying","ISI_1000",-0.145312338017836,1,"congruent"
"591be15e630b1e00018f7dd0",4,0.683,"Accuracy","Varying","ISI_1000",0.430504417092186,1,"incongruent"
"591be15e630b1e00018f7dd0",1,0.496,"Speed","Varying","ISI_1000",-1.28429871020575,1,"congruent"
"591be15e630b1e00018f7dd0",3,0.679,"Speed","Varying","ISI_1000",-0.247233391570902,1,"incongruent"
"591be15e630b1e00018f7dd0",4,0.681,"Speed","Varying","ISI_1000",0.443895504420326,1,"incongruent"
"591be15e630b1e00018f7dd0",5,0.458,"Speed","Varying","ISI_1000",1.13651229900357,1,"congruent"
"591be15e630b1e00018f7dd0",6,0.624,"Speed","Varying","ISI_1000",1.66322840057708,1,"incongruent"
"591be15e630b1e00018f7dd0",7,0.327,"Speed","Varying","ISI_1000",2.31344008528788,1,"congruent"
"591be15e630b1e00018f7dd0",2,0.657,"Accuracy","Varying","ISI_1000",-0.872894749513446,1,"congruent"
"591be15e630b1e00018f7dd0",3,0.518,"Accuracy","Varying","ISI_1000",-0.198132738034389,1,"congruent"
"591be15e630b1e00018f7dd0",4,0.493,"Accuracy","Varying","ISI_1000",0.373220321299587,1,"incongruent"
"591be15e630b1e00018f7dd0",5,0.548,"Accuracy","Varying","ISI_1000",0.925974648233368,1,"congruent"
"591be15e630b1e00018f7dd0",6,0.428,"Accuracy","Varying","ISI_1000",1.51964618644758,1,"incongruent"
"591be15e630b1e00018f7dd0",7,0.433,"Accuracy","Varying","ISI_1000",2.02404380914085,1,"congruent"
"591be15e630b1e00018f7dd0",1,0.536,"Speed","Varying","ISI_1000",-1.28429871020575,1,"incongruent"
"591be15e630b1e00018f7dd0",2,0.441,"Speed","Varying","ISI_1000",-0.885541887545578,1,"congruent"
"591be15e630b1e00018f7dd0",3,0.527,"Speed","Varying","ISI_1000",-0.371472924004202,1,"congruent"
"591be15e630b1e00018f7dd0",4,0.461,"Speed","Varying","ISI_1000",0.206575678993844,0,"incongruent"
"591be15e630b1e00018f7dd0",5,0.479,"Speed","Varying","ISI_1000",0.735523628455376,1,"incongruent"
"591be15e630b1e00018f7dd0",1,0.457,"Accuracy","Varying","ISI_1000",-1.28429871020575,1,"congruent"
"591be15e630b1e00018f7dd0",2,0.643,"Accuracy","Varying","ISI_1000",-0.944313881930193,1,"incongruent"
"591be15e630b1e00018f7dd0",3,0.508,"Accuracy","Varying","ISI_1000",-0.279967160595244,1,"congruent"
"591be15e630b1e00018f7dd0",4,0.64,"Accuracy","Varying","ISI_1000",0.283946405778653,1,"incongruent"
"591be15e630b1e00018f7dd0",5,0.54,"Accuracy","Varying","ISI_1000",0.946061279225578,1,"incongruent"
"591be15e630b1e00018f7dd0",6,0.524,"Accuracy","Varying","ISI_1000",1.53378122307172,1,"congruent"
"591be15e630b1e00018f7dd0",1,0.652,"Speed","Varying","ISI_1000",-1.28429871020575,1,"congruent"
"591be15e630b1e00018f7dd0",2,0.483,"Speed","Varying","ISI_1000",-0.799243769208675,1,"incongruent"
"591be15e630b1e00018f7dd0",3,0.549,"Speed","Varying","ISI_1000",-0.253928935234972,1,"congruent"
"591be15e630b1e00018f7dd0",4,0.495,"Speed","Varying","ISI_1000",0.340486552275245,1,"incongruent"
"591be15e630b1e00018f7dd0",5,0.493,"Speed","Varying","ISI_1000",0.894728777801041,1,"incongruent"
"591be15e630b1e00018f7dd0",6,0.431,"Speed","Varying","ISI_1000",1.44748310473482,0,"incongruent"
"591be15e630b1e00018f7dd0",2,0.62,"Accuracy","Varying","ISI_1000",-0.880334242473524,1,"congruent"
"591be15e630b1e00018f7dd0",3,0.787,"Accuracy","Varying","ISI_1000",-0.233098354946754,1,"incongruent"
"591be15e630b1e00018f7dd0",4,0.783,"Accuracy","Varying","ISI_1000",0.538377065013314,1,"incongruent"
"591be15e630b1e00018f7dd0",5,0.443,"Accuracy","Varying","ISI_1000",1.30687668778935,1,"congruent"
"591be15e630b1e00018f7dd0",2,1.04,"Speed","Varying","ISI_1000",-0.93836228756213,1,"incongruent"
"591be15e630b1e00018f7dd0",3,0.542,"Speed","Varying","ISI_1000",0.0213323042879067,1,"congruent"
"591be15e630b1e00018f7dd0",4,0.48,"Speed","Varying","ISI_1000",0.610540146726069,1,"incongruent"
"591be15e630b1e00018f7dd0",5,0.336,"Speed","Varying","ISI_1000",1.15362313281175,1,"congruent"
"591be15e630b1e00018f7dd0",6,0.331,"Speed","Varying","ISI_1000",1.58957742027231,1,"incongruent"
"591be15e630b1e00018f7dd0",7,0.423,"Speed","Varying","ISI_1000",2.02181196125283,1,"incongruent"
"591be15e630b1e00018f7dd0",1,0.577,"Accuracy","Varying","ISI_1000",-1.28429871020575,1,"incongruent"
"591be15e630b1e00018f7dd0",2,0.566,"Accuracy","Varying","ISI_1000",-0.855039966409259,1,"congruent"
"591be15e630b1e00018f7dd0",3,0.402,"Accuracy","Varying","ISI_1000",-0.24797734086691,1,"incongruent"
"591be15e630b1e00018f7dd0",4,0.572,"Accuracy","Varying","ISI_1000",0.237077600130163,1,"congruent"
"591be15e630b1e00018f7dd0",5,0.457,"Accuracy","Varying","ISI_1000",0.848603921448559,0,"incongruent"
"591be15e630b1e00018f7dd0",1,0.568,"Speed","Varying","ISI_1000",-1.28429871020575,1,"incongruent"
"591be15e630b1e00018f7dd0",2,0.413,"Speed","Varying","ISI_1000",-0.861735510073329,1,"congruent"
"591be15e630b1e00018f7dd0",3,0.361,"Speed","Varying","ISI_1000",-0.36849712682017,1,"incongruent"
"591be15e630b1e00018f7dd0",5,0.669,"Speed","Varying","ISI_1000",0.577062428405719,1,"congruent"
"591be15e630b1e00018f7dd0",1,0.618,"Accuracy","Varying","ISI_1000",-1.28429871020575,1,"congruent"
"591be15e630b1e00018f7dd0",2,0.745,"Accuracy","Varying","ISI_1000",-0.82453804527294,1,"incongruent"
"591be15e630b1e00018f7dd0",3,0.456,"Accuracy","Varying","ISI_1000",-0.0843084957451981,1,"incongruent"
"591be15e630b1e00018f7dd0",4,0.492,"Accuracy","Varying","ISI_1000",0.440919707236295,1,"incongruent"
"591be15e630b1e00018f7dd0",5,0.412,"Accuracy","Varying","ISI_1000",0.992930084874068,1,"congruent"
"591be15e630b1e00018f7dd0",6,0.469,"Accuracy","Varying","ISI_1000",1.48542451883122,1,"congruent"
"591be15e630b1e00018f7dd0",1,0.541,"Speed","Varying","ISI_1000",-1.28429871020575,0,"incongruent"
"591be15e630b1e00018f7dd0",2,0.589,"Speed","Varying","ISI_1000",-0.881822141065539,1,"congruent"
"591be15e630b1e00018f7dd0",3,0.424,"Speed","Varying","ISI_1000",-0.257648681715011,0,"incongruent"
"591be15e630b1e00018f7dd0",4,0.856,"Speed","Varying","ISI_1000",0.243773143794233,0,"incongruent"
"591be15e630b1e00018f7dd0",1,0.72,"Accuracy","Varying","ISI_1000",-1.28429871020575,1,"congruent"
"591be15e630b1e00018f7dd0",2,0.755,"Accuracy","Varying","ISI_1000",-0.748655217080146,1,"incongruent"
"591be15e630b1e00018f7dd0",3,0.601,"Accuracy","Varying","ISI_1000",-0.000986174592326689,1,"congruent"
"591be15e630b1e00018f7dd0",4,0.58,"Accuracy","Varying","ISI_1000",0.632114676310295,1,"incongruent"
"591be15e630b1e00018f7dd0",5,0.893,"Accuracy","Varying","ISI_1000",1.24959259199675,1,"incongruent"
"591be15e630b1e00018f7dd0",6,0.61,"Accuracy","Varying","ISI_1000",2.09992663733365,1,"congruent"
"591be15e630b1e00018f7dd0",1,0.542,"Speed","Varying","ISI_1000",-1.28429871020575,0,"incongruent"
"591be15e630b1e00018f7dd0",2,0.605,"Speed","Varying","ISI_1000",-0.881078191769531,1,"congruent"
"591be15e630b1e00018f7dd0",3,0.743,"Speed","Varying","ISI_1000",-0.245001543682879,1,"incongruent"
"591be15e630b1e00018f7dd0",4,0.58,"Speed","Varying","ISI_1000",0.493740107252848,1,"incongruent"
"591be15e630b1e00018f7dd0",5,0.534,"Speed","Varying","ISI_1000",1.11121802293931,1,"congruent"
"591be15e630b1e00018f7dd0",6,0.399,"Speed","Varying","ISI_1000",1.69447427100941,1,"incongruent"
"591be15e630b1e00018f7dd0",7,0.542,"Speed","Varying","ISI_1000",2.17729736411846,1,"incongruent"
"591be15e630b1e00018f7dd0",1,0.711,"Accuracy","Varying","ISI_1000",-1.28429871020575,1,"incongruent"
"591be15e630b1e00018f7dd0",2,0.398,"Accuracy","Varying","ISI_1000",-0.755350760744216,1,"congruent"
"591be15e630b1e00018f7dd0",3,0.452,"Accuracy","Varying","ISI_1000",-0.273271616931174,0,"incongruent"
"591be15e630b1e00018f7dd0",4,0.671,"Accuracy","Varying","ISI_1000",0.248980788866288,1,"congruent"
"591be15e630b1e00018f7dd0",5,0.452,"Accuracy","Varying","ISI_1000",0.934158090489454,1,"incongruent"
"591be15e630b1e00018f7dd0",6,0.557,"Accuracy","Varying","ISI_1000",1.45641049628692,1,"congruent"
"591be15e630b1e00018f7dd0",2,0.384,"Speed","Varying","ISI_1000",-0.692859019879563,1,"congruent"
"591be15e630b1e00018f7dd0",4,0.877,"Speed","Varying","ISI_1000",0.237821549426171,1,"incongruent"
"591be15e630b1e00018f7dd0",5,0.308,"Speed","Varying","ISI_1000",1.07625240602694,1,"incongruent"
"591be15e630b1e00018f7dd0",1,0.805,"Accuracy","Varying","ISI_1000",-1.28429871020575,1,"congruent"
"591be15e630b1e00018f7dd0",2,0.45,"Accuracy","Varying","ISI_1000",-0.685419526919485,1,"incongruent"
"591be15e630b1e00018f7dd0",3,0.507,"Accuracy","Varying","ISI_1000",-0.164655019714038,1,"congruent"
"591be15e630b1e00018f7dd0",4,0.456,"Accuracy","Varying","ISI_1000",0.398514597363852,1,"incongruent"
"591be15e630b1e00018f7dd0",5,0.623,"Accuracy","Varying","ISI_1000",0.923742800345345,1,"incongruent"
"591be15e630b1e00018f7dd0",2,0.858,"Speed","Varying","ISI_1000",-0.873638698809454,1,"incongruent"
"591be15e630b1e00018f7dd0",3,0.547,"Speed","Varying","ISI_1000",-0.0493428788328324,1,"incongruent"
"591be15e630b1e00018f7dd0",4,0.43,"Speed","Varying","ISI_1000",0.543584710085369,1,"incongruent"
"591be15e630b1e00018f7dd0",5,0.313,"Speed","Varying","ISI_1000",1.04947023137066,1,"congruent"
"591be15e630b1e00018f7dd0",1,0.619,"Accuracy","Varying","ISI_1000",-1.28429871020575,1,"incongruent"
"591be15e630b1e00018f7dd0",2,0.492,"Accuracy","Varying","ISI_1000",-0.823794095976932,1,"congruent"
"591be15e630b1e00018f7dd0",3,0.598,"Accuracy","Varying","ISI_1000",-0.271783718339159,1,"congruent"
"591be15e630b1e00018f7dd0",4,0.42,"Accuracy","Varying","ISI_1000",0.359085284675439,1,"incongruent"
"591be15e630b1e00018f7dd0",5,0.695,"Accuracy","Varying","ISI_1000",0.857531313000652,1,"incongruent"
"591be15e630b1e00018f7dd0",6,0.665,"Accuracy","Varying","ISI_1000",1.560563397728,1,"congruent"
"591be15e630b1e00018f7dd0",1,0.724,"Speed","Varying","ISI_1000",-1.28429871020575,1,"congruent"
"591be15e630b1e00018f7dd0",3,0.477,"Speed","Varying","ISI_1000",-0.336507307091836,1,"congruent"
"591be15e630b1e00018f7dd0",4,0.488,"Speed","Varying","ISI_1000",0.204343831105821,1,"incongruent"
"591be15e630b1e00018f7dd0",6,0.914,"Speed","Varying","ISI_1000",1.2347136060766,0,"incongruent"
"591be15e630b1e00018f7dd0",1,0.588,"Accuracy","Varying","ISI_1000",-1.28429871020575,1,"congruent"
"591be15e630b1e00018f7dd0",2,0.733,"Accuracy","Varying","ISI_1000",-0.846856524153173,1,"incongruent"
"591be15e630b1e00018f7dd0",3,0.452,"Accuracy","Varying","ISI_1000",-0.115554366177525,1,"congruent"
"591be15e630b1e00018f7dd0",4,0.699,"Accuracy","Varying","ISI_1000",0.406698039619937,1,"incongruent"
"591be15e630b1e00018f7dd0",5,0.504,"Accuracy","Varying","ISI_1000",1.11270592153132,1,"congruent"
"591be15e630b1e00018f7dd0",6,0.657,"Accuracy","Varying","ISI_1000",1.67364369072119,1,"incongruent"
"591be15e630b1e00018f7dd0",1,0.627,"Speed","Varying","ISI_1000",-1.28429871020575,1,"incongruent"
